logtime,scenario_time,type,module,address,value
6.196047,0.035717,parameter,resman_vocal,tank-a-_response_time,0
6.19606,0.035717,parameter,resman_vocal,tank-a-_is_in_tolerance,
6.196073,0.035717,parameter,resman_vocal,tank-a-_tolerance_color,"(50, 50, 50, 255)"
6.196088,0.035717,parameter,resman_vocal,tank-a-widget,<core.widgets.tank.Tank object at 0x0000022A95CCE940>
6.196105,0.035717,parameter,resman_vocal,tank-b-level,2500
6.196118,0.035717,parameter,resman_vocal,tank-b-max,4000
6.196131,0.035717,parameter,resman_vocal,tank-b-target,2500
6.196144,0.035717,parameter,resman_vocal,tank-b-depletable,1
6.196156,0.035717,parameter,resman_vocal,tank-b-lossperminute,800
6.196169,0.035717,parameter,resman_vocal,tank-b-_infoside,right
6.196184,0.035717,parameter,resman_vocal,tank-b-_response_time,0
6.196197,0.035717,parameter,resman_vocal,tank-b-_is_in_tolerance,
6.196209,0.035717,parameter,resman_vocal,tank-b-_tolerance_color,"(50, 50, 50, 255)"
6.196222,0.035717,parameter,resman_vocal,tank-b-widget,<core.widgets.tank.Tank object at 0x0000022A95CE1A90>
6.196238,0.035717,parameter,resman_vocal,tank-c-level,1000
6.19625,0.035717,parameter,resman_vocal,tank-c-max,2000
6.196263,0.035717,parameter,resman_vocal,tank-c-target,
6.196275,0.035717,parameter,resman_vocal,tank-c-depletable,1
6.196289,0.035717,parameter,resman_vocal,tank-c-lossperminute,0
6.196302,0.035717,parameter,resman_vocal,tank-c-_infoside,left
6.196314,0.035717,parameter,resman_vocal,tank-c-widget,<core.widgets.tank.Tank object at 0x0000022A95CEBB20>
6.196329,0.035717,parameter,resman_vocal,tank-d-level,1000
6.196342,0.035717,parameter,resman_vocal,tank-d-max,2000
6.196354,0.035717,parameter,resman_vocal,tank-d-target,
6.196366,0.035717,parameter,resman_vocal,tank-d-depletable,1
6.196378,0.035717,parameter,resman_vocal,tank-d-lossperminute,0
6.196393,0.035717,parameter,resman_vocal,tank-d-_infoside,left
6.196405,0.035717,parameter,resman_vocal,tank-d-widget,<core.widgets.tank.Tank object at 0x0000022A95CFABE0>
6.19642,0.035717,parameter,resman_vocal,tank-e-level,3000
6.196433,0.035717,parameter,resman_vocal,tank-e-max,4000
6.196446,0.035717,parameter,resman_vocal,tank-e-target,
6.196459,0.035717,parameter,resman_vocal,tank-e-depletable,0
6.196472,0.035717,parameter,resman_vocal,tank-e-lossperminute,0
6.196487,0.035717,parameter,resman_vocal,tank-e-_infoside,right
6.1965,0.035717,parameter,resman_vocal,tank-e-widget,<core.widgets.tank.Tank object at 0x0000022A95D07BB0>
6.196515,0.035717,parameter,resman_vocal,tank-f-level,3000
6.196528,0.035717,parameter,resman_vocal,tank-f-max,4000
6.196541,0.035717,parameter,resman_vocal,tank-f-target,
6.196556,0.035717,parameter,resman_vocal,tank-f-depletable,0
6.196569,0.035717,parameter,resman_vocal,tank-f-lossperminute,0
6.196581,0.035717,parameter,resman_vocal,tank-f-_infoside,right
6.196593,0.035717,parameter,resman_vocal,tank-f-widget,<core.widgets.tank.Tank object at 0x0000022A95D13670>
6.196611,0.035717,parameter,resman_vocal,pump-1-flow,800
6.196624,0.035717,parameter,resman_vocal,pump-1-state,off
6.196637,0.035717,parameter,resman_vocal,pump-1-key,NUM_1
6.196649,0.035717,parameter,resman_vocal,pump-1-_fromtank,c
6.196661,0.035717,parameter,resman_vocal,pump-1-_totank,a
6.196674,0.035717,parameter,resman_vocal,pump-1-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95C79670>
6.196689,0.035717,parameter,resman_vocal,pump-1-widget,<core.widgets.pump.Pump object at 0x0000022A95D1AE80>
6.196705,0.035717,parameter,resman_vocal,pump-2-flow,600
6.196887,0.035717,parameter,resman_vocal,pump-2-state,off
6.196909,0.035717,parameter,resman_vocal,pump-2-key,NUM_2
6.196923,0.035717,parameter,resman_vocal,pump-2-_fromtank,e
6.196937,0.035717,parameter,resman_vocal,pump-2-_totank,a
6.196951,0.035717,parameter,resman_vocal,pump-2-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95C8D5E0>
6.196967,0.035717,parameter,resman_vocal,pump-2-widget,<core.widgets.pump.Pump object at 0x0000022A95D1FCD0>
6.196984,0.035717,parameter,resman_vocal,pump-3-flow,800
6.196997,0.035717,parameter,resman_vocal,pump-3-state,off
6.19701,0.035717,parameter,resman_vocal,pump-3-key,NUM_3
6.197023,0.035717,parameter,resman_vocal,pump-3-_fromtank,d
6.197036,0.035717,parameter,resman_vocal,pump-3-_totank,b
6.197048,0.035717,parameter,resman_vocal,pump-3-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CA7670>
6.197063,0.035717,parameter,resman_vocal,pump-3-widget,<core.widgets.pump.Pump object at 0x0000022A977A6F40>
6.197078,0.035717,parameter,resman_vocal,pump-4-flow,600
6.197091,0.035717,parameter,resman_vocal,pump-4-state,off
6.197103,0.035717,parameter,resman_vocal,pump-4-key,NUM_4
6.197115,0.035717,parameter,resman_vocal,pump-4-_fromtank,f
6.197127,0.035717,parameter,resman_vocal,pump-4-_totank,b
6.19714,0.035717,parameter,resman_vocal,pump-4-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CB1670>
6.197154,0.035717,parameter,resman_vocal,pump-4-widget,<core.widgets.pump.Pump object at 0x0000022A977B5640>
6.19717,0.035717,parameter,resman_vocal,pump-5-flow,600
6.197182,0.035717,parameter,resman_vocal,pump-5-state,off
6.197194,0.035717,parameter,resman_vocal,pump-5-key,NUM_5
6.197206,0.035717,parameter,resman_vocal,pump-5-_fromtank,e
6.197218,0.035717,parameter,resman_vocal,pump-5-_totank,c
6.19723,0.035717,parameter,resman_vocal,pump-5-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CB8670>
6.197245,0.035717,parameter,resman_vocal,pump-5-widget,<core.widgets.pump.Pump object at 0x0000022A977BB8B0>
6.19726,0.035717,parameter,resman_vocal,pump-6-flow,600
6.197273,0.035717,parameter,resman_vocal,pump-6-state,off
6.197285,0.035717,parameter,resman_vocal,pump-6-key,NUM_6
6.197297,0.035717,parameter,resman_vocal,pump-6-_fromtank,f
6.197309,0.035717,parameter,resman_vocal,pump-6-_totank,d
6.197321,0.035717,parameter,resman_vocal,pump-6-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CC1670>
6.197335,0.035717,parameter,resman_vocal,pump-6-widget,<core.widgets.pump.Pump object at 0x0000022A977C3A30>
6.19735,0.035717,parameter,resman_vocal,pump-7-flow,400
6.197362,0.035717,parameter,resman_vocal,pump-7-state,off
6.197374,0.035717,parameter,resman_vocal,pump-7-key,NUM_7
6.197386,0.035717,parameter,resman_vocal,pump-7-_fromtank,a
6.197398,0.035717,parameter,resman_vocal,pump-7-_totank,b
6.19741,0.035717,parameter,resman_vocal,pump-7-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CC8670>
6.197424,0.035717,parameter,resman_vocal,pump-7-widget,<core.widgets.pump.Pump object at 0x0000022A977CABB0>
6.197439,0.035717,parameter,resman_vocal,pump-8-flow,400
6.197452,0.035717,parameter,resman_vocal,pump-8-state,off
6.197464,0.035717,parameter,resman_vocal,pump-8-key,NUM_8
6.197476,0.035717,parameter,resman_vocal,pump-8-_fromtank,b
6.197487,0.035717,parameter,resman_vocal,pump-8-_totank,a
6.1975,0.035717,parameter,resman_vocal,pump-8-statuswidget,<core.widgets.pumpflow.PumpFlow object at 0x0000022A95CCE670>
6.197514,0.035717,parameter,resman_vocal,pump-8-widget,<core.widgets.pump.Pump object at 0x0000022A977CED30>
6.197767,0.035717,state,resman,"vocal_foreground, visibility",1
6.197901,0.035717,state,resman,"vocal_overdue, visibility",1
6.19825,0.035717,state,resman,"vocal_status_foreground, visibility",1
6.209564,0.035717,state,resman,"vocal_status_foreground, visibility",0
6.209608,0.035717,event,resman_vocal,self,start
6.218686,0.11697,performance,resman_vocal,a_in_tolerance,1
6.218733,0.11697,performance,resman_vocal,a_deviation,0
6.218757,0.11697,performance,resman_vocal,b_in_tolerance,1
6.218774,0.11697,performance,resman_vocal,b_deviation,0
6.218822,0.11697,state,resman,"vocal_foreground, visibility",0
6.219527,0.11697,state,resman,"vocal_overdue, visibility",0
6.220127,0.11697,aoi,communications,vocal_foreground,"(0, 486.0, 768, 0.0)"
6.220186,0.11697,aoi,communications,vocal_overdue,"(0, 486.0, 768, 0.0)"
6.222275,0.11697,aoi,communications,vocal_task_title,"(0, 540.0, 768, 486.0)"
6.222464,0.11697,aoi,communications,vocal_automode,"(326.4, 129.60000000000002, 441.59999999999997, 102.60000000000001)"
6.23035,0.11697,aoi,communications,vocal_callsign,"(0, 486.0, 768, 0.0)"
6.230456,0.11697,seed_value,communications_vocal,,
6.230481,0.11697,seed_output,communications_vocal,,1
6.234655,0.11697,aoi,communications,vocal_radio_NAV_1,"(0, 388.8, 768, 340.2)"
6.236252,0.11697,state,communications,"vocal_radio_NAV_2, selected",1
6.236283,0.11697,aoi,communications,vocal_radio_NAV_2,"(0, 325.62, 768, 277.02)"
6.239161,0.11697,aoi,communications,vocal_radio_COM_1,"(0, 262.44, 768, 213.83999999999997)"
6.240558,0.11697,aoi,communications,vocal_radio_COM_2,"(0, 199.25999999999996, 768, 150.65999999999997)"
