logtime,scenario_time,type,module,address,value
115023.419395,0.060926,parameter,communications_vocal,taskupdatetime,80
115023.4194,0.060926,parameter,communications_vocal,taskfeedback-overdue-active,0
115023.419405,0.060926,parameter,communications_vocal,taskfeedback-overdue-color,"(241, 100, 100, 255)"
115023.41941,0.060926,parameter,communications_vocal,taskfeedback-overdue-delayms,2000
115023.419415,0.060926,parameter,communications_vocal,taskfeedback-overdue-blinkdurationms,1000
115023.41942,0.060926,parameter,communications_vocal,taskfeedback-overdue-_nexttoggletime,0
115023.419424,0.060926,parameter,communications_vocal,taskfeedback-overdue-_is_visible,0
115023.419429,0.060926,parameter,communications_vocal,taskfeedback-overdue-widget,<core.widgets.frame.Frame object at 0x17373e190>
115023.419435,0.060926,parameter,communications_vocal,callsignregex,[A-Z][A-Z][A-Z]\d\d\d
115023.419483,0.060926,parameter,communications_vocal,owncallsign,MKH269
115023.419489,0.060926,parameter,communications_vocal,othercallsign,"['BJW275', 'LCN879', 'CLN158', 'IBX875', 'CGE412']"
115023.419496,0.060926,parameter,communications_vocal,othercallsignnumber,5
115023.419501,0.060926,parameter,communications_vocal,airbandminMhz,108.0
115023.419505,0.060926,parameter,communications_vocal,airbandmaxMhz,137.0
115023.41951,0.060926,parameter,communications_vocal,airbandminvariationMhz,5
115023.419514,0.060926,parameter,communications_vocal,airbandmaxvariationMhz,6
115023.419519,0.060926,parameter,communications_vocal,voicegender,male
115023.419562,0.060926,parameter,communications_vocal,voiceidiom,english
115023.419567,0.060926,parameter,communications_vocal,radioprompt,
115023.419571,0.060926,parameter,communications_vocal,maxresponsedelay,20000
115023.419576,0.060926,parameter,communications_vocal,promptlist,"['NAV_1', 'NAV_2', 'COM_1', 'COM_2']"
115023.419581,0.060926,parameter,communications_vocal,automaticsolver,0
115023.419586,0.060926,parameter,communications_vocal,displayautomationstate,1
115023.41959,0.060926,parameter,communications_vocal,feedbackduration,1500
115023.419596,0.060926,parameter,communications_vocal,feedbacks-positive-active,0
115023.419601,0.060926,parameter,communications_vocal,feedbacks-positive-color,"(142, 219, 176, 255)"
115023.419606,0.060926,parameter,communications_vocal,feedbacks-negative-active,0
115023.419611,0.060926,parameter,communications_vocal,feedbacks-negative-color,"(241, 100, 100, 255)"
115023.419616,0.060926,parameter,communications_vocal,radios-0-name,NAV_1
115023.419621,0.060926,parameter,communications_vocal,radios-0-currentfreq,114.1
115023.419626,0.060926,parameter,communications_vocal,radios-0-targetfreq,
115023.41963,0.060926,parameter,communications_vocal,radios-0-pos,0
115023.419635,0.060926,parameter,communications_vocal,radios-0-response_time,0
115023.419639,0.060926,parameter,communications_vocal,radios-0-is_active,0
115023.419644,0.060926,parameter,communications_vocal,radios-0-is_prompting,0
115023.419648,0.060926,parameter,communications_vocal,radios-0-_feedbacktimer,
115023.419653,0.060926,parameter,communications_vocal,radios-0-_feedbacktype,
115023.419658,0.060926,parameter,communications_vocal,radios-0-widget,<core.widgets.radio.Radio object at 0x175e1ea90>
115023.419664,0.060926,parameter,communications_vocal,radios-1-name,NAV_2
115023.419668,0.060926,parameter,communications_vocal,radios-1-currentfreq,121.3
115023.419673,0.060926,parameter,communications_vocal,radios-1-targetfreq,
115023.419678,0.060926,parameter,communications_vocal,radios-1-pos,1
115023.419682,0.060926,parameter,communications_vocal,radios-1-response_time,0
115023.419687,0.060926,parameter,communications_vocal,radios-1-is_active,1
115023.419691,0.060926,parameter,communications_vocal,radios-1-is_prompting,0
